ID Заказа,Дата покупки,Дата доставки,Тип доставки,ID Клиента,Имя Клиента,Сегмент,Страна,Город,Штат,Почтовый код,Регион,Сумма,Кол-во,Скидка,Прибыль
CA-2017-105291,10/30/2017,11/4/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,San Luis Obispo,California,93405,West,"3,62",2,0,"1,1946"
CA-2018-147032,7/31/2018,8/4/2018,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,"872,5",9,0,"401,9111"
CA-2018-125990,10/19/2018,10/23/2018,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,"39,624",3,"0,2","13,8684"
CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,"615,406",11,"0,2","26,8042"
CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,"1476,834",17,"1,5","-127,1508"
CA-2017-116379,11/7/2017,11/12/2017,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94122,West,"57,584",2,"0,2","20,1544"
US-2017-144477,8/12/2017,8/14/2017,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134,East,"37,312",4,"0,2","2,7984"
CA-2017-108210,5/30/2017,5/31/2017,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,"303,92",10,"0,4","19,194"
CA-2018-166835,11/12/2018,11/14/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,17602,East,"221,024",2,"0,2","-55,256"
CA-2017-119641,9/22/2017,9/26/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,54302,Central,"18,96",2,0,"7,584"
CA-2017-105781,2/16/2017,2/20/2017,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,"416,616",6,"0,1","79,5102"
CA-2015-101364,12/22/2015,12/26/2015,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,New York City,New York,10011,East,"296,712",13,"0,2","100,1403"
CA-2016-117898,12/5/2016,12/11/2016,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Bloomington,Illinois,61701,Central,"12,224",2,"0,2","4,4312"
CA-2018-142293,9/17/2018,9/20/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704,West,"89,97",3,0,"37,7874"
CA-2018-167395,12/2/2018,12/4/2018,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,"1271,17",14,0,"364,6807"
CA-2015-111962,9/29/2015,10/4/2015,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,"817,798",7,"0,2","156,6125"
CA-2018-124261,11/14/2018,11/19/2018,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,90049,West,"34,24",8,0,"9,9296"
CA-2015-114321,8/20/2015,8/25/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,"1417,35",16,0,"575,9101"
CA-2015-128062,11/19/2015,11/22/2015,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East,"5,88",1,"0,2","1,9845"
US-2016-100069,6/29/2016,7/3/2016,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Omaha,Nebraska,68104,Central,"269,98",2,0,"72,8946"
CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,"540,934",16,"0,4","165,2813"
CA-2016-117086,11/8/2016,11/12/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,0,East,"4404,9",5,0,"1013,127"
CA-2018-131303,11/28/2018,12/2/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,92037,West,"62,65",5,0,"29,4455"
CA-2017-137127,6/16/2017,6/22/2017,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,19711,East,"9,45",3,0,"4,536"
CA-2018-141782,1/21/2018,1/25/2018,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Aurora,Illinois,60505,Central,"268,576",4,"0,2","90,6444"
CA-2018-137505,11/24/2018,11/24/2018,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,"435,168",4,"0,4","7,3248"
US-2015-140914,11/11/2015,11/15/2015,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,"808,928",6,"0,9","-64,9594"
CA-2017-158358,3/4/2017,3/8/2017,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,Dover,New Hampshire,3820,East,"159,98",2,0,"57,5928"
CA-2017-113390,10/11/2017,10/15/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,"33,064",5,"0,4","4,133"
US-2017-158680,7/1/2017,7/2/2017,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Seattle,Washington,98115,West,"2,496",1,"0,2","0,9048"
CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,"874,8",18,0,"144,8492"
CA-2017-146913,10/31/2017,11/5/2017,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109,West,"1403,92",5,"0,2","70,196"
CA-2018-159135,11/4/2018,11/8/2018,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Springdale,Arkansas,72762,South,"4,3",2,0,"1,419"
CA-2015-121762,2/14/2015,2/18/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,"560,55",7,0,"114,1104"
CA-2015-123855,6/18/2015,6/23/2015,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90036,West,"139,8",5,"0,2","12,2325"
CA-2018-101959,2/28/2018,3/6/2018,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,"17,62",3,0,"8,2242"
CA-2018-102659,12/9/2018,12/15/2018,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Grand Rapids,Michigan,49505,Central,"54,9",5,0,"26,901"
CA-2018-142328,12/7/2018,12/14/2018,Standard Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94122,West,"50,04",6,0,"25,02"
CA-2017-123533,11/24/2017,11/30/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,"392,832",11,"0,6","16,158"
CA-2017-104983,7/3/2017,7/3/2017,Same Day,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19143,East,"123,92",5,"0,2","38,725"
CA-2017-160234,6/26/2017,7/3/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Atlanta,Georgia,30318,South,"135,95",1,0,"39,4255"
CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,"2656,716",31,4,"-3791,1634"
CA-2017-153178,9/14/2017,9/18/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,11561,East,"1111,418",5,"0,2","383,943"
CA-2016-149748,5/31/2016,6/2/2016,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,"345,26",8,0,"154,4214"
CA-2016-155635,5/9/2016,5/13/2016,Standard Class,ME-17725,Max Engle,Consumer,United States,Louisville,Kentucky,40214,South,"48,81",3,0,"23,9169"
US-2015-114377,11/5/2015,11/5/2015,Same Day,BG-11035,Barry Gonzalez,Consumer,United States,Hampton,Virginia,23666,South,"149,9",5,0,"40,473"
CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,"1875,128",11,"1,12","-98,0704"
CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,"186,908",12,"1,5","-37,6056"
CA-2017-125920,5/21/2017,5/28/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Chicago,Illinois,60610,Central,"3,798",3,"0,8","-5,8869"
CA-2016-128608,1/12/2016,1/17/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,"389,434",13,"1,6","-58,142"
CA-2018-137918,9/29/2018,10/6/2018,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Lodi,California,95240,West,"97,3",7,0,"28,217"
CA-2016-122973,7/18/2016,7/20/2016,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,"146,698",4,"0,2","40,0639"
CA-2017-136322,10/21/2017,10/26/2017,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,"74,32",10,"0,9","-11,4016"
CA-2018-107209,7/27/2018,8/1/2018,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Raleigh,North Carolina,27604,South,"194,848",4,"0,2","12,178"
CA-2018-145093,7/21/2018,7/26/2018,Standard Class,PT-19090,Pete Takahito,Consumer,United States,Chicago,Illinois,60623,Central,"2,112",2,"0,8","-3,3792"
US-2015-139640,11/7/2015,11/11/2015,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Portland,Oregon,97206,West,"146,688",9,"0,4","18,1296"
CA-2017-117583,11/27/2017,11/30/2017,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,"345,47",17,0,"160,9451"
CA-2016-162201,6/8/2016,6/12/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,"937,608",35,"1,9","96,5101"
US-2015-164406,8/15/2015,8/19/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,"505,282",17,"0,6","93,7844"
CA-2018-169999,6/19/2018,6/26/2018,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,"140,868",5,"0,2","10,2246"
US-2018-152842,7/16/2018,7/23/2018,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Charlotte,North Carolina,28205,South,"242,352",3,"0,2","15,147"
CA-2015-113257,12/16/2015,12/18/2015,Second Class,SC-20305,Sean Christensen,Consumer,United States,Beaumont,Texas,77705,Central,"328,592",11,"0,8","93,4032"
CA-2015-133963,5/18/2015,5/22/2015,Second Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75220,Central,"3,984",1,"0,2","1,4442"
CA-2018-130302,9/14/2018,9/19/2018,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Springfield,Ohio,45503,East,"895,944",7,"0,2","190,3881"
CA-2017-126627,10/10/2017,10/12/2017,First Class,WB-21850,William Brown,Consumer,United States,La Porte,Texas,77571,Central,"30,392",6,"1,4","-32,5272"
US-2017-125402,9/25/2017,10/1/2017,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,"1059,088",25,"0,6","250,7417"
CA-2015-163867,6/3/2015,6/6/2015,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,"210,176",14,1,"-24,8722"
CA-2018-169327,9/2/2018,9/4/2018,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,"702,52",15,"0,2","190,421"
CA-2015-142979,4/12/2015,4/18/2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Lodi,California,95240,West,"39,68",2,0,"16,2688"
CA-2017-158155,5/2/2017,5/6/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,"330,82",12,"0,2","127,699"
CA-2018-138870,6/19/2018,6/23/2018,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,"74,88",6,0,"32,6776"
CA-2015-120950,11/6/2015,11/11/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Columbus,Georgia,31907,South,"43,68",6,0,"20,9664"
CA-2016-164301,3/26/2016,3/30/2016,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98103,West,"3393,68",8,0,"610,8624"
CA-2018-113278,1/14/2018,1/20/2018,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,"358,7",24,0,"111,1794"
US-2016-116981,3/26/2016,3/28/2016,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10009,East,"1098,53",10,0,"285,6178"
CA-2015-114195,11/1/2015,11/3/2015,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,"94,264",7,"1,6","-4,2352"
CA-2018-146269,10/6/2018,10/6/2018,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,"309,488",4,"0,4","33,8598"
CA-2017-100587,12/10/2017,12/14/2017,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10024,East,"6,48",1,0,"3,1104"
CA-2017-166653,9/22/2017,9/24/2017,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Parma,Ohio,44134,East,"63,968",2,"0,2","19,99"
CA-2016-130855,12/29/2016,1/5/2017,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10035,East,"6,36",2,0,"0,0636"
US-2018-166324,4/20/2018,4/21/2018,First Class,BE-11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,"979,626",12,"1,3","-52,07"
CA-2017-122581,8/21/2017,8/25/2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,New York City,New York,10035,East,"573,174",7,"0,1","63,686"
CA-2016-104297,5/29/2016,5/31/2016,First Class,CC-12100,Chad Cunningham,Home Office,United States,Cleveland,Ohio,44105,East,"85,056",3,"0,2","28,7064"
CA-2015-153927,8/12/2015,8/13/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Woodstock,Georgia,30188,South,"286,65",16,0,"104,8788"
CA-2015-112291,4/3/2015,4/8/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,"233,45",7,0,"85,6044"
CA-2015-146997,1/23/2015,1/27/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Lafayette,Indiana,47905,Central,"5,94",3,0,0
CA-2018-169607,10/12/2018,10/15/2018,First Class,CA-12265,Christina Anderson,Consumer,United States,New York City,New York,10024,East,"9,96",2,0,"4,6812"
CA-2016-127544,8/8/2016,8/12/2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Utica,New York,13501,East,"79,99",1,0,"28,7964"
CA-2018-166499,3/19/2018,3/20/2018,First Class,VG-21805,Vivek Grady,Corporate,United States,Lakewood,New Jersey,8701,East,"8,94",3,0,"2,4138"
US-2017-115441,7/25/2017,7/28/2017,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,"941,18",23,0,"265,9253"
CA-2015-115049,9/26/2015,10/1/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chicago,Illinois,60623,Central,"153,824",11,"0,2","38,456"
CA-2015-156342,6/17/2015,6/20/2015,Second Class,JF-15415,Jennifer Ferguson,Consumer,United States,Chicago,Illinois,60653,Central,"62,016",2,"0,2","22,4808"
CA-2017-112830,6/6/2017,6/10/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014,East,"548,96",5,"0,4","34,974"
US-2015-117380,3/28/2015,4/3/2015,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Ohio,45503,East,"330,588",1,"0,4","-143,2548"
CA-2018-117646,8/21/2018,8/25/2018,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,"266,52",7,"0,6","29,9409"
CA-2015-122609,11/12/2015,11/18/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Carrollton,Texas,75007,Central,"153,112",5,"0,8","18,6866"
US-2016-129007,9/13/2016,9/15/2016,First Class,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804,West,"1336,352",23,"0,4","272,583"
US-2015-157231,4/5/2015,4/9/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Richmond,Kentucky,40475,South,"115,36",7,0,"56,5264"
CA-2016-132388,10/10/2016,10/12/2016,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,93101,West,"393,186",6,"0,2","-39,4164"
CA-2018-160927,1/29/2018,1/31/2018,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,52302,Central,"136,2",11,0,"59,8757"
CA-2016-105508,9/24/2016,9/29/2016,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,10035,East,"39,98",1,0,"17,991"
CA-2017-149272,3/15/2017,3/19/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas,77803,Central,"550,816",12,"1,1","-179,2486"
CA-2015-111360,11/24/2015,11/30/2015,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Akron,Ohio,44312,East,"5,742",3,"0,7","-4,5936"
US-2018-162124,5/6/2018,5/10/2018,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Chicago,Illinois,60653,Central,"191,968",4,"0,2","28,7952"
CA-2016-159534,3/20/2016,3/23/2016,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,"1445,674",18,"0,4","456,5333"
CA-2017-129630,9/4/2017,9/4/2017,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,"2824,23",8,"0,2","953,7237"
CA-2016-104948,11/13/2016,11/17/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,"723,164",13,"0,35","-23,2588"
CA-2015-166555,7/11/2015,7/14/2015,First Class,JK-15205,Jamie Kunitz,Consumer,United States,Niagara Falls,New York,14304,East,"164,85",3,0,"47,8065"
CA-2017-114405,4/7/2017,4/12/2017,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19120,East,"70,272",6,"0,4","6,189"
CA-2018-132955,6/24/2018,6/28/2018,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Cranston,Rhode Island,2920,East,"102,93",3,0,"48,3771"
CA-2017-164889,6/3/2017,6/6/2017,Second Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,90049,West,"71,088",2,"0,2","-1,7772"
CA-2017-169824,12/12/2017,12/17/2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,"107,07",16,0,"34,6771"
CA-2018-164028,11/24/2018,11/30/2018,Standard Class,JL-15835,John Lee,Consumer,United States,San Francisco,California,94122,West,"223,58",14,0,"87,1962"
CA-2015-143371,12/28/2015,1/3/2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,92804,West,"1049,97",14,0,"43,2636"
CA-2016-145415,4/12/2016,4/17/2016,Second Class,RD-19660,Robert Dilbeck,Home Office,United States,Seattle,Washington,98103,West,"40,74",3,0,"0,4074"
CA-2015-111157,3/2/2015,3/6/2015,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,"154,624",4,"0,4","33,2"
CA-2018-121559,6/1/2018,6/3/2018,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,"4472,32",20,0,"1372,366"
CA-2016-141593,12/14/2016,12/16/2016,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90045,West,"369,56",8,"0,6","45,6519"
US-2015-143287,11/11/2015,11/17/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East,"277,57",11,0,"133,6953"
CA-2018-137421,10/6/2018,10/11/2018,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,85224,West,"9,344",2,"0,2","1,8688"
CA-2018-141446,9/16/2018,9/18/2018,Second Class,CL-12700,Craig Leslie,Home Office,United States,Florence,Kentucky,41042,South,18,1,0,"3,24"
CA-2016-168088,3/19/2016,3/22/2016,First Class,CM-12655,Corinna Mitchell,Home Office,United States,Houston,Texas,77041,Central,"449,0496",6,"0,52","-43,8962"
CA-2016-143700,7/26/2016,7/26/2016,Same Day,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19140,East,"10,368",2,"0,2","3,6288"
CA-2017-146374,12/5/2017,12/10/2017,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,"128,07",9,0,"60,3269"
CA-2018-153871,12/11/2018,12/17/2018,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060,East,"798,93",14,0,"355,8785"
CA-2016-103772,6/28/2016,7/2/2016,Standard Class,MP-17470,Mark Packer,Home Office,United States,Smyrna,Georgia,30080,South,"260,31",7,0,"97,2226"
